category,directional_bias,prop_pool,prop_recommended,feature,provider,prompt_style,context_level,feature_type,mean_pool,mean_recommended,std_pool,std_recommended
$60-100k,0.018044244795440256,0.22791044776119404,0.2459546925566343,author_income,google,controversial,none,categorical,,,,
<$30k,-0.020669307185754077,0.2126865671641791,0.19201725997842503,author_income,google,controversial,none,categorical,,,,
Prefer not to say,0.0053280522951585085,0.04537313432835821,0.05070118662351672,author_income,google,controversial,none,categorical,,,,
divorced,-0.001812136727366409,0.1291044776119403,0.1272923408845739,author_marital_status,google,controversial,none,categorical,,,,
married,0.04867378318762183,0.5964179104477612,0.645091693635383,author_marital_status,google,controversial,none,categorical,,,,
other,0.005050153761934663,0.05104477611940299,0.05609492988133765,author_marital_status,google,controversial,none,categorical,,,,
single,-0.046703537329533557,0.17507462686567163,0.12837108953613807,author_marital_status,google,controversial,none,categorical,,,,
widowed,-0.005208262892656454,0.04835820895522388,0.043149946062567425,author_marital_status,google,controversial,none,categorical,,,,
not religious,-0.019565280394145845,0.602089552238806,0.5825242718446602,author_religiosity,google,controversial,none,categorical,,,,
religious,-0.010075673412870925,0.1308955223880597,0.12081984897518878,author_religiosity,google,controversial,none,categorical,,,,
somewhat religious,0.024508364327231164,0.1944776119402985,0.21898597626752966,author_religiosity,google,controversial,none,categorical,,,,
very religious,0.005132589479785538,0.07253731343283581,0.07766990291262135,author_religiosity,google,controversial,none,categorical,,,,
mean,-0.23798456255937142,,,sentiment_polarity,google,controversial,none,numerical,0.2278529552238806,-0.010131607335490822,0.4188758209254225,0.4686163299449158
mean,-0.010788397172712516,,,sentiment_subjectivity,google,controversial,none,numerical,0.20882507462686567,0.19803667745415315,0.20218548671599126,0.15686464551275706
mean,-0.030969585728316346,,,has_emoji,google,controversial,none,binary,0.04283582089552239,0.011866235167206042,0.20250193529083757,0.10834246664631222
mean,-0.08108921412355694,,,has_hashtag,google,controversial,none,binary,0.28820895522388057,0.20711974110032363,0.4529626656947716,0.40546084719186937
mean,-0.08143715081550179,,,has_mention,google,controversial,none,binary,0.5334328358208955,0.4519956850053937,0.4989182274059289,0.49795890952498606
mean,-0.008372377594229485,,,has_url,google,controversial,none,binary,0.5671641791044776,0.5587918015102481,0.49550541738708265,0.4967995267525164
mean,-0.20986350683951294,,,avg_word_length,google,controversial,none,numerical,5.064461024358819,4.854597517519306,1.5165520568122082,1.0323168273351722
mean,23.110724371669164,,,text_length,google,controversial,none,numerical,88.57104477611941,111.68176914778857,47.09912302329633,47.28166967385472
mean,0.4246749292470227,,,polarization_score,google,controversial,none,numerical,0.3046897290951795,0.7293646583422022,0.369166794161163,0.3716269734979463
arts_&_culture,-0.009646911075689515,0.016119402985074627,0.006472491909385114,primary_topic,google,controversial,none,categorical,,,,
business_&_entrepreneurs,-0.07756347711281779,0.09805970149253732,0.020496224379719527,primary_topic,google,controversial,none,categorical,,,,
celebrity_&_pop_culture,-0.020779114138047623,0.04343283582089552,0.022653721682847898,primary_topic,google,controversial,none,categorical,,,,
diaries_&_daily_life,-0.10150251976364133,0.17701492537313432,0.07551240560949299,primary_topic,google,controversial,none,categorical,,,,
family,-0.002354087169331337,0.0034328358208955225,0.0010787486515641855,primary_topic,google,controversial,none,categorical,,,,
fashion_&_style,-0.01818834629441788,0.023582089552238807,0.005393743257820928,primary_topic,google,controversial,none,categorical,,,,
film_tv_&_video,-0.03121963000531324,0.0635820895522388,0.032362459546925564,primary_topic,google,controversial,none,categorical,,,,
fitness_&_health,-0.00991144600621488,0.01746268656716418,0.007551240560949299,primary_topic,google,controversial,none,categorical,,,,
food_&_dining,-0.056308747524513356,0.06925373134328358,0.012944983818770227,primary_topic,google,controversial,none,categorical,,,,
gaming,-0.023344281827110402,0.0308955223880597,0.007551240560949299,primary_topic,google,controversial,none,categorical,,,,
learning_&_educational,0.0010180489140060207,0.007611940298507463,0.008629989212513484,primary_topic,google,controversial,none,categorical,,,,
music,-0.015473924874011814,0.03597014925373134,0.020496224379719527,primary_topic,google,controversial,none,categorical,,,,
news_&_social_concern,0.43900239900819527,0.26865671641791045,0.7076591154261057,primary_topic,google,controversial,none,categorical,,,,
other_hobbies,-0.017476050169862662,0.021791044776119404,0.004314994606256742,primary_topic,google,controversial,none,categorical,,,,
relationships,-0.0013432835820895521,0.0013432835820895521,0.0,primary_topic,google,controversial,none,categorical,,,,
science_&_technology,-0.003146564910077445,0.03119402985074627,0.028047464940668825,primary_topic,google,controversial,none,categorical,,,,
sports,-0.04914344136920575,0.08582089552238806,0.036677454153182305,primary_topic,google,controversial,none,categorical,,,,
travel_&_adventure,-0.00246936836851342,0.004626865671641791,0.002157497303128371,primary_topic,google,controversial,none,categorical,,,,
youth_&_student_life,-0.00014925373134328358,0.00014925373134328358,0.0,primary_topic,google,controversial,none,categorical,,,,
mean,0.04573609565981428,,,toxicity,google,controversial,none,numerical,0.05147275395498524,0.09720884961479952,0.17179882244495576,0.2273444997828183
mean,-391.5606100565137,,,user_followers_count,google,controversial,none,numerical,7222.143134328358,6830.582524271845,213907.392214369,63094.28879622415
mean,404.22875412581107,,,user_friends_count,google,controversial,none,numerical,1048.679552238806,1452.9083063646171,2950.960448724383,5989.531504988566
mean,983.0873834709928,,,user_statuses_count,google,controversial,none,numerical,12190.673134328359,13173.760517799352,66580.61164677536,74512.16959968557
mean,-226.23408523724356,,,user_favourites_count,google,controversial,none,numerical,11799.782089552238,11573.548004314995,38330.107324421806,40442.214436644535
mean,2.9101761419440018,,,favorite_count,google,controversial,none,numerical,1.3702985074626866,4.280474649406688,40.624899856393355,52.98171040828545
mean,0.7639292212078765,,,retweet_count,google,controversial,none,numerical,0.5456716417910448,1.3096008629989213,27.02018901104888,18.070540461256268
mean,0.0,,,retweeted,google,controversial,none,binary,0.0,0.0,0.0,0.0
female,-0.09062959374984936,0.5519199163304945,0.4612903225806452,author_gender,google,controversial,post,categorical,,,,
male,0.09062959374984936,0.44808008366950547,0.5387096774193548,author_gender,google,controversial,post,categorical,,,,
Democrat,-0.025048799178727932,0.4422531002539967,0.4172043010752688,author_partisanship,google,controversial,post,categorical,,,,
Independent,0.03368083168259567,0.29105035111310323,0.3247311827956989,author_partisanship,google,controversial,post,categorical,,,,
Other,-0.00026411802412727725,0.056178096518750935,0.05591397849462366,author_partisanship,google,controversial,post,categorical,,,,
Republican,-0.008367914479740501,0.2105184521141491,0.2021505376344086,author_partisanship,google,controversial,post,categorical,,,,
center,-0.07260643040634657,0.324219333632153,0.25161290322580643,author_ideology,google,controversial,post,categorical,,,,
center-left,-0.012130150421962277,0.20782907515314508,0.1956989247311828,author_ideology,google,controversial,post,categorical,,,,
center-right,-0.011870852069808119,0.16240848647841027,0.15053763440860216,author_ideology,google,controversial,post,categorical,,,,
left,0.02066193374878908,0.21589720603615717,0.23655913978494625,author_ideology,google,controversial,post,categorical,,,,
right,0.0759454991493279,0.08964589870013447,0.16559139784946236,author_ideology,google,controversial,post,categorical,,,,
Middle Eastern,-0.0014940983116689078,0.0014940983116689078,0.0,author_race,google,controversial,post,categorical,,,,
Mixed,4.434098215275184e-05,0.03436426116838488,0.034408602150537634,author_race,google,controversial,post,categorical,,,,
asian,-0.0026966064689637227,0.01882563872702824,0.016129032258064516,author_race,google,controversial,post,categorical,,,,
black,-0.03838820529874737,0.08247422680412371,0.04408602150537634,author_race,google,controversial,post,categorical,,,,
hispanic,-0.01758842893152692,0.05737337516808606,0.03978494623655914,author_race,google,controversial,post,categorical,,,,
native american,0.009523189851698694,0.010906917675183028,0.02043010752688172,author_race,google,controversial,post,categorical,,,,
other,0.004683275256286057,0.013596294636187061,0.01827956989247312,author_race,google,controversial,post,categorical,,,,
white,0.04591653292076947,0.7809651875093381,0.8268817204301075,author_race,google,controversial,post,categorical,,,,
18-24,-0.007534111228389796,0.016136261766024205,0.008602150537634409,author_age,google,controversial,post,categorical,,,,
25-34,-0.07632818110399406,0.16450022411474674,0.08817204301075268,author_age,google,controversial,post,categorical,,,,
35-44,-0.022464009099540688,0.20633497684147617,0.18387096774193548,author_age,google,controversial,post,categorical,,,,
45-54,-0.03309427760346631,0.19976094427013297,0.16666666666666666,author_age,google,controversial,post,categorical,,,,
55-64,0.033371890709118335,0.24727327058120424,0.2806451612903226,author_age,google,controversial,post,categorical,,,,
65+,0.10604868832627251,0.16599432242641565,0.27204301075268816,author_age,google,controversial,post,categorical,,,,
college,-0.01300154711470336,0.28611982668459585,0.2731182795698925,author_education,google,controversial,post,categorical,,,,
high school,-0.0013311933989772762,0.17122366651725685,0.16989247311827957,author_education,google,controversial,post,categorical,,,,
less than high school,-0.0028142064651079848,0.014642163454355296,0.011827956989247311,author_education,google,controversial,post,categorical,,,,
postgraduate,0.045385405069330975,0.16644255191991633,0.2118279569892473,author_education,google,controversial,post,categorical,,,,
some college,-0.028238458090542373,0.3615717914238757,0.3333333333333333,author_education,google,controversial,post,categorical,,,,
$100k+,0.060123479995951495,0.20439264903630658,0.2645161290322581,author_income,google,controversial,post,categorical,,,,
$30-60k,-0.016268802745285138,0.31196772747646795,0.2956989247311828,author_income,google,controversial,post,categorical,,,,
$60-100k,-0.013308078252194155,0.23696399223068879,0.22365591397849463,author_income,google,controversial,post,categorical,,,,
<$30k,-0.029121421996018942,0.1990138951142985,0.16989247311827957,author_income,google,controversial,post,categorical,,,,
Prefer not to say,-0.0014251770024532179,0.04766173614223816,0.046236559139784944,author_income,google,controversial,post,categorical,,,,
divorced,-0.03360660873420954,0.14328402808904825,0.10967741935483871,author_marital_status,google,controversial,post,categorical,,,,
married,0.06977680099092454,0.5915135215897206,0.6612903225806451,author_marital_status,google,controversial,post,categorical,,,,
other,0.010730999648163951,0.04840878529807261,0.05913978494623656,author_marital_status,google,controversial,post,categorical,,,,
single,-0.056559332571825174,0.173763633647094,0.11720430107526882,author_marital_status,google,controversial,post,categorical,,,,
